Year,Optimal_biomass,Treatment,SLR_100,dzdt mm/yr,Standing Bio g/m2,Fractional Ind Time,Susp Org Input mm cm-2 y-1,Depth rel to MHW,Cquest   g C m-2 y-1,totBGB (kg/m2),MSL (cm NAVD) 10 ,SLR mm/y,marshE cm NAVD,Marsh E rel MSL (cm),pedonD,Inorg mm yr-1,Tot Live BG BIO kg/m2,Org Vol Fraction,top level root vol mm/cm2,Root Mort kg m-2 y-1,Sum Org Vol cm3, Sum Mineral (cm3) ,Cum Change Org Vol mm/cm2,Cum Change Min Vol mm/cm2,delta (mm) Marsh Elevation
76,500,TLP,60 cm 100 y-1,1.53,438,0.23,0,35.35,24.07,80,45.55,7.42,86.35,40.8,120.19,0.94,0.9,0.78,0.1407,5.1,94,26.19,32.9,202.6,42.6
77,500,TLP,60 cm 100 y-1,1.56,440,0.24,0,35.94,24.19,80,46.29,7.47,86.51,40.21,120.35,0.97,0.9,0.78,0.1462,5.2,94.1,26.28,33.5,203.5,42.7
78,500,TLP,60 cm 100 y-1,1.59,442,0.24,0,36.54,24.3,80,47.04,7.52,86.67,39.62,120.51,1,0.9,0.78,0.1519,5.2,94.1,26.38,34.1,204.5,42.9
79,500,TLP,60 cm 100 y-1,1.63,444,0.24,0,37.13,24.41,80,47.8,7.58,86.83,39.03,120.67,1.03,0.9,0.78,0.1577,5.2,94.2,26.49,34.7,205.6,43
80,500,TLP,60 cm 100 y-1,1.66,446,0.25,0,37.73,24.52,80,48.56,7.63,86.99,38.44,120.83,1.07,0.9,0.78,0.1636,5.2,94.2,26.59,35.3,206.6,43.2
81,500,TLP,60 cm 100 y-1,1.7,448,0.25,0,38.33,24.62,80,49.32,7.68,87.16,37.84,121,1.1,0.9,0.78,0.1697,5.3,94.3,26.7,35.9,207.7,43.4
82,500,TLP,60 cm 100 y-1,1.73,450,0.26,0,38.93,24.73,80,50.09,7.73,87.34,37.24,121.18,1.14,0.9,0.78,0.176,5.3,94.4,26.82,36.5,208.9,43.5
83,500,TLP,60 cm 100 y-1,1.77,451,0.26,0,39.53,24.83,80,50.87,7.79,87.51,36.64,121.35,1.17,0.9,0.78,0.1823,5.3,94.4,26.93,37.1,210,43.7
84,500,TLP,60 cm 100 y-1,43.73,0,0.23,0,35.14,49.66,80,51.65,7.84,96.89,45.24,125.73,50.93,0,0.75,0,10.6,93.7,32.03,29.9,261,53.1
85,500,TLP,60 cm 100 y-1,-1.58,42,0.21,0,31.55,2.33,79,52.44,7.89,96.73,44.29,125.57,0.75,0.1,0.74,0.009,0.5,93.5,32.1,27.6,261.7,52.9
86,500,TLP,60 cm 100 y-1,0.45,85,0.21,0,32.5,4.7,79,53.23,7.94,96.77,43.54,125.61,0.79,0.2,0.74,0.0197,1,93.4,32.18,27.2,262.5,53
87,500,TLP,60 cm 100 y-1,1.51,129,0.22,0,33.25,7.1,79,54.03,8,96.93,42.9,125.77,0.83,0.3,0.74,0.0317,1.5,93.5,32.26,27.9,263.3,53.1
88,500,TLP,60 cm 100 y-1,2.09,173,0.22,0,33.9,9.52,80,54.83,8.05,97.13,42.31,125.97,0.86,0.3,0.74,0.0451,2,93.6,32.35,29.1,264.2,53.3
89,500,TLP,60 cm 100 y-1,2.42,217,0.23,0,34.5,11.95,80,55.64,8.1,97.38,41.74,126.22,0.89,0.4,0.74,0.0598,2.6,93.8,32.44,30.7,265.1,53.6
90,500,TLP,60 cm 100 y-1,2.64,262,0.23,0,35.07,14.41,80,56.45,8.15,97.64,41.19,126.48,0.92,0.5,0.74,0.0761,3.1,93.9,32.53,32.4,266,53.8
91,500,TLP,60 cm 100 y-1,2.79,307,0.23,0,35.63,16.89,80,57.27,8.21,97.92,40.65,126.76,0.95,0.6,0.74,0.0939,3.6,94.1,32.63,34.2,267,54.1
92,500,TLP,60 cm 100 y-1,2.92,352,0.24,0,36.17,19.38,80,58.09,8.26,98.21,40.12,127.05,0.98,0.7,0.74,0.1136,4.1,94.3,32.72,36.2,267.9,54.4
93,500,TLP,60 cm 100 y-1,3.03,398,0.24,0,36.71,21.9,80,58.92,8.31,98.51,39.6,127.35,1.01,0.8,0.74,0.1351,4.7,94.5,32.83,38.2,269,54.7
94,500,TLP,60 cm 100 y-1,3.13,444,0.24,0,37.24,24.43,81,59.75,8.36,98.83,39.07,127.67,1.04,0.9,0.74,0.1587,5.2,94.7,32.93,40.3,270,55
95,500,TLP,60 cm 100 y-1,1.89,446,0.25,0,37.76,24.52,81,60.59,8.42,99.02,38.42,127.86,1.07,0.9,0.74,0.164,5.2,94.8,33.04,41.1,271.1,55.2
96,500,TLP,60 cm 100 y-1,1.82,448,0.25,0,38.42,24.64,81,61.44,8.47,99.2,37.76,128.04,1.11,0.9,0.74,0.1707,5.3,94.9,33.15,41.8,272.2,55.4
97,500,TLP,60 cm 100 y-1,1.81,450,0.26,0,39.09,24.75,81,62.29,8.52,99.38,37.09,128.22,1.15,0.9,0.74,0.1776,5.3,95,33.26,42.5,273.3,55.6
98,500,TLP,60 cm 100 y-1,1.82,452,0.26,0,39.76,24.87,81,63.14,8.57,99.56,36.42,128.4,1.18,0.9,0.74,0.1848,5.3,95,33.38,43.1,274.5,55.8
99,500,TLP,60 cm 100 y-1,1.85,454,0.27,0,40.44,24.98,81,64,8.63,99.75,35.75,128.59,1.23,0.9,0.74,0.1921,5.3,95.1,33.5,43.7,275.7,56
100,500,TLP,60 cm 100 y-1,1.88,456,0.27,0,41.12,25.09,81,64.87,8.68,99.93,35.07,128.77,1.27,0.9,0.74,0.1997,5.4,95.1,33.63,44.3,277,56.1
1,500,TLP,122 cm 100 y-1,1.39,429,0.22,0,32.9,23.59,77,4.7,3.67,47.94,43.24,96.78,2.36,0.9,0.94,0.1189,5,90.8,6.01,0.6,0.8,4.1
2,500,TLP,122 cm 100 y-1,1.36,430,0.22,0,33.13,23.63,77,5.07,3.84,48.08,43,96.92,0.82,0.9,0.94,0.1209,5.1,90.8,6.09,1.1,1.6,4.3
3,500,TLP,122 cm 100 y-1,1.38,431,0.22,0,33.39,23.69,77,5.47,4.02,48.21,42.75,97.05,0.84,0.9,0.94,0.1231,5.1,90.9,6.18,1.7,2.5,4.4
4,500,TLP,122 cm 100 y-1,1.39,432,0.22,0,33.66,23.74,77,5.88,4.2,48.35,42.47,97.19,0.85,0.9,0.94,0.1255,5.1,90.9,6.26,2.2,3.3,4.6
5,500,TLP,122 cm 100 y-1,1.41,433,0.22,0,33.95,23.8,77,6.31,4.38,48.49,42.19,97.33,0.86,0.9,0.93,0.128,5.1,91,6.35,2.8,4.2,4.7
6,500,TLP,122 cm 100 y-1,1.43,434,0.23,0,34.26,23.86,77,6.75,4.56,48.64,41.88,97.48,0.88,0.9,0.93,0.1307,5.1,91,6.44,3.3,5.1,4.8
7,500,TLP,122 cm 100 y-1,1.45,435,0.23,0,34.58,23.92,77,7.22,4.73,48.78,41.56,97.62,0.9,0.9,0.93,0.1336,5.1,91.1,6.53,3.9,6,5
8,500,TLP,122 cm 100 y-1,1.47,436,0.23,0,34.92,23.99,77,7.7,4.91,48.93,41.23,97.77,0.91,0.9,0.93,0.1367,5.1,91.2,6.62,4.4,6.9,5.1
9,500,TLP,122 cm 100 y-1,43.74,0,0.2,0,30.27,47.98,77,8.2,5.09,58.3,50.1,102.14,50.69,0,0.89,0,10.3,90.5,11.69,-2.5,57.6,14.5
10,500,TLP,122 cm 100 y-1,-1.74,40,0.17,0,26.42,2.21,77,8.72,5.27,58.13,49.41,101.97,0.52,0.1,0.88,0.006,0.5,90.2,11.74,-4.8,58.1,14.3
11,500,TLP,122 cm 100 y-1,0.2,81,0.18,0,27.13,4.46,77,9.25,5.44,58.15,48.89,101.99,0.55,0.2,0.88,0.013,1,90.2,11.79,-5.2,58.6,14.4
12,500,TLP,122 cm 100 y-1,1.2,122,0.18,0,27.66,6.73,77,9.81,5.62,58.27,48.46,102.11,0.57,0.2,0.88,0.0208,1.4,90.3,11.85,-4.5,59.2,14.5
13,500,TLP,122 cm 100 y-1,1.74,164,0.18,0,28.11,9.02,77,10.38,5.8,58.44,48.06,102.28,0.59,0.3,0.88,0.0293,1.9,90.4,11.91,-3.4,59.8,14.6
14,500,TLP,122 cm 100 y-1,2.05,206,0.19,0,28.53,11.32,77,10.97,5.98,58.65,47.68,102.49,0.61,0.4,0.88,0.0386,2.4,90.5,11.97,-1.9,60.4,14.8
15,500,TLP,122 cm 100 y-1,2.24,248,0.19,0,28.93,13.64,77,11.57,6.16,58.87,47.3,102.71,0.63,0.5,0.88,0.0487,2.9,90.7,12.03,-0.3,61,15.1
16,500,TLP,122 cm 100 y-1,2.38,290,0.19,0,29.33,15.97,77,12.2,6.33,59.11,46.91,102.95,0.64,0.6,0.88,0.0599,3.4,90.9,12.1,1.4,61.7,15.3
17,500,TLP,122 cm 100 y-1,2.49,333,0.2,0,29.73,18.33,77,12.84,6.51,59.36,46.52,103.2,0.66,0.7,0.88,0.0721,3.9,91,12.16,3.2,62.3,15.6
18,500,TLP,122 cm 100 y-1,2.58,376,0.2,0,30.14,20.7,78,13.5,6.69,59.62,46.12,103.46,0.68,0.8,0.88,0.0854,4.4,91.2,12.23,5.1,63,15.8
19,500,TLP,122 cm 100 y-1,2.67,420,0.2,0,30.56,23.09,78,14.18,6.87,59.88,45.71,103.72,0.7,0.8,0.88,0.1001,4.9,91.4,12.3,7.1,63.7,16.1
20,500,TLP,122 cm 100 y-1,1.49,422,0.2,0,30.99,23.18,78,14.87,7.04,60.03,45.16,103.87,0.72,0.8,0.88,0.1034,5,91.5,12.37,7.9,64.4,16.2
21,500,TLP,122 cm 100 y-1,1.43,424,0.21,0,31.55,23.31,78,15.59,7.22,60.17,44.59,104.02,0.75,0.8,0.88,0.1079,5,91.6,12.45,8.6,65.2,16.4
22,500,TLP,122 cm 100 y-1,1.41,426,0.21,0,32.14,23.43,78,16.32,7.4,60.32,44,104.16,0.77,0.9,0.88,0.1127,5,91.6,12.53,9.2,66,16.5
23,500,TLP,122 cm 100 y-1,1.41,428,0.22,0,32.75,23.56,78,17.07,7.58,60.46,43.39,104.3,0.8,0.9,0.88,0.1177,5,91.7,12.61,9.8,66.8,16.7
24,500,TLP,122 cm 100 y-1,1.44,431,0.22,0,33.38,23.68,78,17.83,7.76,60.6,42.77,104.44,0.83,0.9,0.88,0.123,5.1,91.8,12.69,10.4,67.6,16.8
25,500,TLP,122 cm 100 y-1,1.47,433,0.22,0,34.02,23.81,78,18.62,7.93,60.75,42.13,104.59,0.87,0.9,0.88,0.1286,5.1,91.8,12.78,11,68.5,17
26,500,TLP,122 cm 100 y-1,1.5,435,0.23,0,34.67,23.94,78,19.42,8.11,60.9,41.48,104.74,0.9,0.9,0.88,0.1344,5.1,91.9,12.87,11.6,69.4,17.1
27,500,TLP,122 cm 100 y-1,1.54,438,0.23,0,35.34,24.07,78,20.24,8.29,61.05,40.81,104.89,0.94,0.9,0.88,0.1406,5.1,91.9,12.96,12.2,70.3,17.2
28,500,TLP,122 cm 100 y-1,1.57,440,0.24,0,36.03,24.2,78,21.08,8.47,61.21,40.13,105.05,0.97,0.9,0.88,0.147,5.2,92,13.06,12.8,71.3,17.4
29,500,TLP,122 cm 100 y-1,1.62,442,0.24,0,36.73,24.33,78,21.93,8.64,61.37,39.44,105.21,1.01,0.9,0.87,0.1537,5.2,92.1,13.16,13.4,72.3,17.6
30,500,TLP,122 cm 100 y-1,1.66,445,0.25,0,37.44,24.46,78,22.81,8.82,61.54,38.73,105.38,1.05,0.9,0.87,0.1607,5.2,92.1,13.26,14,73.3,17.7
31,500,TLP,122 cm 100 y-1,1.7,447,0.25,0,38.16,24.59,78,23.7,9,61.71,38.01,105.55,1.09,0.9,0.87,0.168,5.3,92.2,13.37,14.6,74.4,17.9
32,500,TLP,122 cm 100 y-1,1.75,449,0.26,0,38.9,24.72,78,24.61,9.18,61.88,37.27,105.72,1.13,0.9,0.87,0.1756,5.3,92.2,13.49,15.2,75.6,18.1
33,500,TLP,122 cm 100 y-1,1.79,452,0.26,0,39.65,24.85,78,25.53,9.36,62.06,36.53,105.9,1.18,0.9,0.87,0.1836,5.3,92.3,13.6,15.9,76.7,18.3
34,500,TLP,122 cm 100 y-1,43.74,0,0.23,0,35.42,49.7,78,26.48,9.53,71.43,44.96,110.27,50.94,0,0.83,0,10.6,91.6,18.7,8.6,127.7,27.6
35,500,TLP,122 cm 100 y-1,-1.56,43,0.21,0,32.01,2.34,78,27.44,9.71,71.28,43.84,110.12,0.77,0.1,0.83,0.0093,0.5,91.3,18.77,6.3,128.5,27.5
36,500,TLP,122 cm 100 y-1,0.49,86,0.22,0,33.14,4.73,78,28.42,9.89,71.33,42.91,110.17,0.82,0.2,0.83,0.0206,1,91.3,18.86,6,129.3,27.5
37,500,TLP,122 cm 100 y-1,1.57,130,0.22,0,34.09,7.15,78,29.42,10.07,71.48,42.07,110.32,0.87,0.3,0.83,0.0336,1.5,91.4,18.94,6.7,130.1,27.7
38,500,TLP,122 cm 100 y-1,2.16,175,0.23,0,34.95,9.6,78,30.43,10.24,71.7,41.27,110.54,0.92,0.3,0.83,0.0483,2.1,91.5,19.04,7.9,131.1,27.9
39,500,TLP,122 cm 100 y-1,2.52,220,0.24,0,35.77,12.08,78,31.47,10.42,71.95,40.48,110.79,0.96,0.4,0.83,0.065,2.6,91.7,19.13,9.5,132,28.2
40,500,TLP,122 cm 100 y-1,2.75,265,0.24,0,36.57,14.58,78,32.52,10.6,72.23,39.71,111.07,1,0.5,0.83,0.0837,3.1,91.8,19.23,11.2,133,28.4
41,500,TLP,122 cm 100 y-1,2.93,311,0.25,0,37.36,17.11,78,33.59,10.78,72.52,38.93,111.36,1.05,0.6,0.83,0.1048,3.7,92,19.34,13.1,134.1,28.7
42,500,TLP,122 cm 100 y-1,3.07,358,0.25,0,38.15,19.67,78,34.67,10.96,72.83,38.15,111.67,1.09,0.7,0.83,0.1285,4.2,92.2,19.45,15.1,135.2,29
43,500,TLP,122 cm 100 y-1,3.21,405,0.26,0,38.95,22.26,79,35.78,11.13,73.15,37.37,111.99,1.14,0.8,0.83,0.155,4.8,92.4,19.56,17.2,136.3,29.4
44,500,TLP,122 cm 100 y-1,3.33,452,0.26,0,39.75,24.87,79,36.9,11.31,73.48,36.58,112.32,1.18,0.9,0.82,0.1847,5.3,92.6,19.68,19.3,137.5,29.7
45,500,TLP,122 cm 100 y-1,2.09,455,0.27,0,40.56,25,79,38.04,11.49,73.69,35.65,112.53,1.23,0.9,0.82,0.1934,5.3,92.7,19.8,20.2,138.7,29.9
46,500,TLP,122 cm 100 y-1,2.04,457,0.27,0,41.51,25.16,79,39.2,11.67,73.89,34.7,112.73,1.29,0.9,0.82,0.204,5.4,92.8,19.93,20.9,140,30.1
47,500,TLP,122 cm 100 y-1,2.05,460,0.28,0,42.48,25.31,79,40.37,11.84,74.1,33.73,112.94,1.35,0.9,0.82,0.2151,5.4,92.9,20.07,21.6,141.4,30.3
48,500,TLP,122 cm 100 y-1,2.09,463,0.29,0,43.47,25.46,79,41.57,12.02,74.31,32.74,113.15,1.42,0.9,0.82,0.2268,5.4,92.9,20.21,22.3,142.8,30.5
49,500,TLP,122 cm 100 y-1,2.14,466,0.29,0,44.47,25.6,79,42.78,12.2,74.52,31.74,113.36,1.48,0.9,0.82,0.2389,5.5,93,20.36,23,144.3,30.7
50,500,TLP,122 cm 100 y-1,2.2,468,0.3,0,45.48,25.74,79,44.01,12.38,74.74,30.74,113.58,1.55,0.9,0.82,0.2515,5.5,93.1,20.51,23.6,145.8,30.9
51,500,TLP,122 cm 100 y-1,2.27,471,0.31,0,46.51,25.88,79,45.25,12.56,74.97,29.72,113.81,1.62,0.9,0.82,0.2646,5.5,93.1,20.67,24.3,147.4,31.2
52,500,TLP,122 cm 100 y-1,2.34,473,0.31,0,47.55,26.02,79,46.52,12.73,75.2,28.69,114.04,1.69,0.9,0.82,0.2781,5.6,93.2,20.84,24.9,149.1,31.4
53,500,TLP,122 cm 100 y-1,2.42,475,0.32,0,48.6,26.15,79,47.8,12.91,75.45,27.65,114.29,1.77,1,0.82,0.2921,5.6,93.3,21.02,25.6,150.9,31.7
54,500,TLP,122 cm 100 y-1,2.49,478,0.33,0,49.65,26.27,79,49.1,13.09,75.7,26.6,114.54,1.85,1,0.81,0.3065,5.6,93.3,21.2,26.2,152.7,31.9
55,500,TLP,122 cm 100 y-1,2.57,480,0.33,0,50.72,26.39,79,50.42,13.27,75.95,25.53,114.79,1.93,1,0.81,0.3214,5.6,93.4,21.4,26.9,154.7,32.2
56,500,TLP,122 cm 100 y-1,2.66,482,0.34,0,51.8,26.51,79,51.75,13.44,76.22,24.46,115.06,2.01,1,0.81,0.3368,5.7,93.5,21.6,27.5,156.7,32.4
57,500,TLP,122 cm 100 y-1,2.74,484,0.35,0,52.89,26.62,79,53.11,13.62,76.49,23.39,115.33,2.1,1,0.81,0.3526,5.7,93.5,21.81,28.1,158.8,32.7
58,500,TLP,122 cm 100 y-1,2.83,486,0.36,0,53.99,26.72,80,54.48,13.8,76.78,22.3,115.62,2.18,1,0.81,0.3689,5.7,93.6,22.03,28.8,161,33
59,500,TLP,122 cm 100 y-1,44.1,0,0.33,0,50.09,53.44,79,55.87,13.98,86.18,30.32,120.03,51.88,0,0.77,0,11.4,92.8,27.21,21,212.8,42.4
60,500,TLP,122 cm 100 y-1,-0.81,47,0.31,0,47.09,2.6,79,57.27,14.16,86.1,28.83,119.94,1.66,0.1,0.77,0.0223,0.6,92.6,27.38,18.5,214.5,42.3
61,500,TLP,122 cm 100 y-1,1.45,95,0.32,0,48.59,5.23,79,58.7,14.33,86.25,27.55,120.09,1.77,0.2,0.77,0.0489,1.1,92.5,27.56,18.2,216.3,42.4
62,500,TLP,122 cm 100 y-1,2.66,143,0.33,0,49.89,7.89,79,60.14,14.51,86.51,26.37,120.35,1.87,0.3,0.77,0.0793,1.7,92.6,27.74,19,218.1,42.7
63,500,TLP,122 cm 100 y-1,3.34,192,0.34,0,51.09,10.57,79,61.6,14.69,86.85,25.25,120.69,1.96,0.4,0.77,0.1138,2.3,92.7,27.94,20.4,220.1,43
64,500,TLP,122 cm 100 y-1,3.76,241,0.34,0,52.23,13.28,79,63.08,14.87,87.22,24.15,121.06,2.04,0.5,0.77,0.1526,2.8,92.9,28.14,22.1,222.1,43.4
65,500,TLP,122 cm 100 y-1,4.05,291,0.35,0,53.35,16,79,64.57,15.04,87.63,23.06,121.47,2.13,0.6,0.77,0.1962,3.4,93.1,28.36,24,224.3,43.8
66,500,TLP,122 cm 100 y-1,4.27,341,0.36,0,54.46,18.73,79,66.09,15.22,88.06,21.97,121.9,2.22,0.7,0.77,0.2441,4,93.3,28.58,26.1,226.5,44.3
67,500,TLP,122 cm 100 y-1,4.41,391,0.37,0,55.56,21.49,80,67.62,15.4,88.5,20.88,122.34,2.26,0.8,0.76,0.2926,4.6,93.5,28.8,28.2,228.7,44.7
68,500,TLP,122 cm 100 y-1,4.54,441,0.37,0,56.67,24.25,80,69.17,15.58,88.95,19.78,122.79,2.31,0.9,0.76,0.3451,5.2,93.8,29.03,30.5,231.1,45.2
69,500,TLP,122 cm 100 y-1,4.67,491,0.38,0,57.78,27.03,80,70.73,15.76,89.42,18.68,123.26,2.35,1,0.76,0.4022,5.8,94,29.27,32.8,233.4,45.6
70,500,TLP,122 cm 100 y-1,3.29,493,0.39,0,58.9,27.11,80,72.32,15.93,89.75,17.43,123.59,2.4,1,0.76,0.4112,5.8,94.1,29.51,33.7,235.8,46
71,500,TLP,122 cm 100 y-1,3.21,494,0.4,0,60.17,27.18,80,73.92,16.11,90.07,16.15,123.91,2.45,1,0.76,0.4214,5.8,94.2,29.75,34.4,238.2,46.3
72,500,TLP,122 cm 100 y-1,3.2,496,0.4,0,61.47,27.26,80,75.54,16.29,90.39,14.85,124.23,2.5,1,0.76,0.4317,5.8,94.2,30,35.1,240.7,46.6
73,500,TLP,122 cm 100 y-1,3.22,497,0.41,0,62.79,27.32,80,77.18,16.47,90.71,13.53,124.55,2.55,1,0.76,0.442,5.8,94.3,30.26,35.8,243.3,46.9
74,500,TLP,122 cm 100 y-1,3.25,498,0.42,0,64.12,27.37,80,78.83,16.64,91.03,12.2,124.87,2.61,1,0.76,0.4523,5.9,94.4,30.52,36.4,245.9,47.2
75,500,TLP,122 cm 100 y-1,3.29,499,0.43,0,65.47,27.42,80,80.51,16.82,91.36,10.86,125.2,2.66,1,0.75,0.4625,5.9,94.4,30.79,37.1,248.6,47.6
76,500,TLP,122 cm 100 y-1,3.34,499,0.44,0,66.83,27.45,80,82.2,17,91.7,9.5,125.54,2.72,1,0.75,0.4727,5.9,94.5,31.06,37.7,251.3,47.9
77,500,TLP,122 cm 100 y-1,3.39,500,0.45,0,68.21,27.48,80,83.91,17.18,92.04,8.13,125.88,2.77,1,0.75,0.4827,5.9,94.5,31.34,38.3,254.1,48.2
78,500,TLP,122 cm 100 y-1,3.44,500,0.46,0,69.6,27.49,80,85.63,17.36,92.38,6.75,126.22,2.83,1,0.75,0.4926,5.9,94.6,31.62,38.9,256.9,48.6
79,500,TLP,122 cm 100 y-1,3.49,500,0.47,0,71,27.5,80,87.38,17.53,92.73,5.35,126.57,2.89,1,0.75,0.5024,5.9,94.7,31.91,39.5,259.8,48.9
80,500,TLP,122 cm 100 y-1,3.51,499,0.48,0,72.41,27.44,81,89.14,17.71,93.08,3.94,126.92,2.95,1,0.75,0.5107,5.9,94.7,32.2,40.1,262.7,49.3
81,500,TLP,122 cm 100 y-1,3.49,496,0.49,0,73.84,27.25,81,90.92,17.89,93.43,2.51,127.27,3,1,0.74,0.5161,5.8,94.8,32.5,40.5,265.7,49.6
82,500,TLP,122 cm 100 y-1,3.47,490,0.5,0,75.29,26.94,81,92.72,18.07,93.77,1.06,127.62,3.06,1,0.74,0.5183,5.8,94.8,32.81,40.9,268.8,50
83,500,TLP,122 cm 100 y-1,3.43,482,0.5,0,76.76,26.49,81,94.53,18.24,94.12,-0.41,127.96,3.12,1,0.74,0.5172,5.7,94.8,33.12,41.3,271.9,50.3
84,500,TLP,122 cm 100 y-1,45.18,0,0.48,0,73.25,52.97,80,96.37,18.42,103.64,7.27,132.48,52.98,0,0.71,0,11.3,94.1,38.42,33.5,324.9,59.8
85,500,TLP,122 cm 100 y-1,0.48,50,0.46,0,70.58,2.75,80,98.22,18.6,103.68,5.47,132.53,2.87,0.1,0.71,0.0406,0.6,93.8,38.71,31.1,327.8,59.9
86,500,TLP,122 cm 100 y-1,2.7,100,0.48,0,72.4,5.49,80,100.09,18.78,103.95,3.87,132.79,2.95,0.2,0.71,0.0849,1.2,93.8,39,30.8,330.7,60.2
87,500,TLP,122 cm 100 y-1,3.83,148,0.49,0,74.02,8.17,80,101.97,18.96,104.34,2.36,133.18,3.01,0.3,0.7,0.1318,1.7,93.9,39.3,31.6,333.7,60.5
88,500,TLP,122 cm 100 y-1,4.42,195,0.5,0,75.54,10.75,80,103.88,19.13,104.78,0.9,133.62,3.07,0.4,0.7,0.1806,2.3,94,39.61,33,336.8,61
89,500,TLP,122 cm 100 y-1,4.71,240,0.51,0,77.02,13.2,80,105.8,19.31,105.25,-0.55,134.09,3.13,0.5,0.7,0.2305,2.8,94.2,39.92,34.6,339.9,61.4
90,500,TLP,122 cm 100 y-1,4.85,281,0.52,0,78.49,15.47,80,107.74,19.49,105.74,-2,134.58,3.19,0.6,0.7,0.2805,3.3,94.3,40.24,36.2,343.1,61.9
91,500,TLP,122 cm 100 y-1,4.9,319,0.53,0,79.96,17.53,80,109.7,19.67,106.23,-3.47,135.07,3.25,0.6,0.7,0.3293,3.8,94.5,40.57,37.9,346.4,62.4
92,500,TLP,122 cm 100 y-1,4.87,351,0.54,0,81.45,19.33,80,111.67,19.84,106.71,-4.96,135.55,3.31,0.7,0.7,0.3754,4.1,94.7,40.9,39.4,349.7,62.9
93,500,TLP,122 cm 100 y-1,4.8,379,0.55,0,82.95,20.82,81,113.67,20.02,107.19,-6.47,136.03,3.37,0.8,0.7,0.4169,4.5,94.8,41.24,40.9,353.1,63.4
94,500,TLP,122 cm 100 y-1,4.67,399,0.56,0,84.48,21.94,81,115.68,20.2,107.66,-8.02,136.5,3.44,0.8,0.7,0.4516,4.7,94.9,41.58,42.1,356.5,63.9
95,500,TLP,122 cm 100 y-1,3.37,374,0.57,0,86.05,20.58,81,117.71,20.38,108,-9.71,136.84,3.5,0.7,0.69,0.4262,4.4,94.9,41.93,42,360,64.2
96,500,TLP,122 cm 100 y-1,3.1,344,0.58,0,87.76,18.92,81,119.75,20.56,108.31,-11.45,137.15,3.57,0.7,0.69,0.3937,4,94.9,42.29,41.5,363.6,64.5
97,500,TLP,122 cm 100 y-1,2.92,310,0.59,0,89.51,17.03,81,121.82,20.73,108.6,-13.22,137.44,3.64,0.6,0.69,0.3555,3.6,94.8,42.65,40.8,367.2,64.8
98,500,TLP,122 cm 100 y-1,2.77,271,0.6,0,91.3,14.91,80,123.9,20.91,108.88,-15.02,137.72,3.71,0.5,0.69,0.3117,3.2,94.7,43.02,39.8,370.9,65.1
99,500,TLP,122 cm 100 y-1,2.63,228,0.61,0,93.12,12.55,80,126,21.09,109.14,-16.86,137.98,3.79,0.5,0.69,0.2623,2.7,94.6,43.4,38.7,374.7,65.3
100,500,TLP,122 cm 100 y-1,2.49,181,0.62,0,94.98,9.93,80,128.12,21.27,109.39,-18.73,138.23,3.86,0.4,0.68,0.2074,2.1,94.4,43.79,37.3,378.6,65.6
1,1000,TLP,60 cm 100 y-1,1.98,858,0.22,0,32.89,47.17,79,4.69,3.48,48,43.31,98.7,2.36,1.7,0.94,0.3039,10.1,92.7,6.01,1.2,0.8,4.2
2,1000,TLP,60 cm 100 y-1,1.88,859,0.22,0,33.04,47.23,79,5.04,3.53,48.19,43.15,98.89,0.82,1.7,0.94,0.3073,10.1,92.8,6.09,2.2,1.6,4.4
3,1000,TLP,60 cm 100 y-1,1.89,860,0.22,0,33.21,47.3,79,5.39,3.58,48.37,42.98,99.08,0.83,1.7,0.94,0.3111,10.1,92.9,6.18,3.3,2.5,4.6
4,1000,TLP,60 cm 100 y-1,1.9,861,0.22,0,33.38,47.37,79,5.75,3.64,48.56,42.81,99.27,0.83,1.7,0.94,0.315,10.1,93,6.26,4.3,3.3,4.8
5,1000,TLP,60 cm 100 y-1,1.91,863,0.22,0,33.55,47.44,79,6.12,3.69,48.75,42.64,99.46,0.84,1.7,0.94,0.3191,10.1,93.1,6.34,5.4,4.1,5
6,1000,TLP,60 cm 100 y-1,1.92,864,0.22,0,33.74,47.51,79,6.49,3.74,48.95,42.46,99.65,0.85,1.7,0.94,0.3233,10.2,93.2,6.43,6.5,5,5.2
7,1000,TLP,60 cm 100 y-1,1.93,865,0.22,0,33.92,47.59,79,6.87,3.79,49.14,42.27,99.84,0.86,1.7,0.93,0.3276,10.2,93.3,6.51,7.5,5.8,5.3
8,1000,TLP,60 cm 100 y-1,1.94,867,0.22,0,34.11,47.66,79,7.25,3.85,49.33,42.08,100.04,0.87,1.7,0.93,0.332,10.2,93.4,6.6,8.6,6.7,5.5
9,1000,TLP,60 cm 100 y-1,36.81,0,0.19,0,29.3,95.32,78,7.64,3.9,58.01,50.38,103.72,50.64,0,0.89,0,20.4,92.1,11.67,-5.2,57.4,14.2
10,1000,TLP,60 cm 100 y-1,-4,80,0.17,0,26.01,4.41,78,8.03,3.95,57.61,49.59,103.32,0.51,0.2,0.89,0.0118,0.9,91.6,11.72,-9.7,57.9,13.8
11,1000,TLP,60 cm 100 y-1,-0.16,162,0.18,0,26.81,8.89,78,8.43,4,57.6,49.17,103.3,0.54,0.3,0.89,0.0263,1.9,91.5,11.77,-10.4,58.4,13.8
